Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ
3951.459092192,0,0,0,0,0,0
3951.616745308,0.1802,-0.2256,0.9702,-13.079,-10.245,146.755
3951.720599417,0.1802,-0.2256,0.9702,-13.079,-10.245,146.755
3951.822440887,0.1792,-0.2251,0.9697,-13.079,-10.245,146.755
3951.924559154,0.1797,-0.2256,0.9707,-13.079,-10.245,146.755
3952.024707283,0.1797,-0.2256,0.9702,-13.079,-10.245,146.755
3952.1262164,0.1797,-0.2251,0.9697,-13.079,-10.245,146.755
3952.226481695,0.1797,-0.2256,0.9707,-13.079,-10.245,146.755
3952.327492291,0.1802,-0.2251,0.9707,-13.079,-10.239,146.755
3952.430260062,0.1802,-0.2256,0.9707,-13.079,-10.239,146.755
3952.53069784,0.1797,-0.2246,0.9692,-13.079,-10.239,146.755
3952.634615634,0.1812,-0.2246,0.9697,-13.079,-10.239,146.755
3952.736488456,0.1797,-0.2251,0.9697,-13.079,-10.239,146.755
3952.839644672,0.1797,-0.2261,0.9692,-13.079,-10.239,146.755
3952.943392447,0.1797,-0.2246,0.9692,-13.079,-10.239,146.755
3953.043582724,0.1792,-0.2251,0.9697,-13.079,-10.239,146.755
3953.147440463,0.1797,-0.2251,0.9697,-13.079,-10.239,146.755
3953.250735606,0.1792,-0.2256,0.9697,-13.079,-10.239,146.755
3953.354624789,0.1807,-0.2256,0.9707,-13.079,-10.239,146.755
3953.455410624,0.1797,-0.2251,0.9697,-13.079,-10.239,146.755
3953.55749754,0.1802,-0.2246,0.9707,-13.079,-10.239,146.755
3953.659160416,0.1797,-0.2246,0.9697,-13.085,-10.239,146.755
3953.759544546,0.1802,-0.2251,0.9697,-13.085,-10.239,146.755
3953.863193302,0.1802,-0.2251,0.9697,-13.079,-10.239,146.755
3953.964527936,0.1797,-0.2246,0.9707,-13.079,-10.239,146.755
3954.06664824,0.1797,-0.2251,0.9702,-13.079,-10.239,146.755
3954.173880883,0.1792,-0.2261,0.9702,-13.079,-10.239,146.755
3954.278916775,0.1802,-0.2261,0.9697,-13.079,-10.239,146.755
3954.379017904,0.1802,-0.2246,0.9702,-13.079,-10.239,146.755
3954.484994485,0.1802,-0.2246,0.9697,-13.079,-10.239,146.755
3954.585007928,0.1797,-0.2251,0.9702,-13.079,-10.239,146.755
3954.688574499,0.1797,-0.2256,0.9697,-13.079,-10.239,146.755
3954.791798086,0.1797,-0.2251,0.9702,-13.079,-10.239,146.755
3954.893522907,0.1797,-0.2251,0.9702,-13.079,-10.239,146.755
3954.993700517,0.1797,-0.2261,0.9702,-13.079,-10.239,146.755
3955.097637386,0.1807,-0.2246,0.9702,-13.079,-10.239,146.755
3955.198620815,0.1802,-0.2261,0.9702,-13.079,-10.239,146.755
3955.298674202,0.1802,-0.2251,0.9697,-13.079,-10.239,146.755
3955.398682626,0.1802,-0.2251,0.9702,-13.079,-10.239,146.755
3955.501530027,0.1797,-0.2256,0.9707,-13.079,-10.239,146.755
3955.601730674,0.1797,-0.2256,0.9697,-13.079,-10.239,146.755
3955.705705635,0.1797,-0.2246,0.9707,-13.079,-10.239,146.755
3955.806600138,0.1802,-0.2261,0.9692,-13.079,-10.239,146.755
3955.906652618,0.1802,-0.2251,0.9702,-13.079,-10.239,146.755
3956.009867631,0.1797,-0.2246,0.9692,-13.079,-10.239,146.755
3956.11066517,0.1797,-0.2256,0.9688,-13.079,-10.239,146.755
3956.210739854,0.1787,-0.2246,0.9697,-13.079,-10.239,146.755
3956.31075426,0.1792,-0.2251,0.9697,-13.085,-10.239,146.755
3956.410777536,0.1802,-0.2251,0.9702,-13.085,-10.239,146.755
3956.51169002,0.1802,-0.2256,0.9697,-13.085,-10.239,146.755
3956.614649384,0.1802,-0.2251,0.9702,-13.085,-10.239,146.755
3956.716588058,0.1802,-0.2251,0.9697,-13.085,-10.239,146.755
3956.816802761,0.1797,-0.2256,0.9702,-13.085,-10.239,146.755
3956.920308128,0.1797,-0.2256,0.9702,-13.085,-10.239,146.755
3957.020704406,0.1802,-0.2246,0.9702,-13.079,-10.239,146.755
3957.123779863,0.1792,-0.2251,0.9697,-13.079,-10.239,146.755
3957.224732754,0.1792,-0.2251,0.9697,-13.079,-10.234,146.755
3957.326876892,0.1797,-0.2251,0.9697,-13.079,-10.239,146.755
3957.430760668,0.1802,-0.2251,0.9697,-13.079,-10.239,146.755
3957.534734925,0.1807,-0.2246,0.9697,-13.079,-10.239,146.755
3957.635761577,0.1802,-0.2256,0.9697,-13.079,-10.239,146.755
3957.738979034,0.1797,-0.2246,0.9702,-13.079,-10.239,146.755
3957.842740217,0.1792,-0.2256,0.9697,-13.079,-10.239,146.755
3957.946637807,0.1797,-0.2246,0.9697,-13.079,-10.239,146.755
3958.047988126,0.1802,-0.2251,0.9697,-13.079,-10.239,146.755
3958.151870495,0.1802,-0.2256,0.9702,-13.079,-10.239,146.755
3958.254906081,0.1802,-0.2256,0.9697,-13.079,-10.239,146.755
3958.358748986,0.1802,-0.2261,0.9702,-13.079,-10.239,146.755
3958.4588813,0.1802,-0.2256,0.9697,-13.079,-10.239,146.755
3958.562862687,0.1802,-0.2251,0.9702,-13.079,-10.239,146.755
