Time,Lat,Long,Alt,Speed,Sats
7594.800728158,,,,,
7594.900728246,,,,,
7595.000728594,,,,0.0,
7595.100728941,,,,0.0,
7595.200729029,,,,0.0,
7595.300729228,,,,0.0,
7595.400729242,,,,0.0,
7595.500729552,,,,0.0,
7595.600729807,,,,0.0,
7595.700729858,,,,0.0,
7595.800730057,,,,0.0,
7595.900730405,,,,0.0,
7596.00073053,,,,0.0,
7596.100730803,,,,0.0,
7596.200730891,,,,0.0,
7596.300731238,,,,0.0,
7596.400731382,,,,0.0,
7596.500731581,,,,0.0,
7596.60073178,,,,0.0,
7596.70073198,,,,0.0,
7596.80073229,,,,0.0,
7596.90073247,,,,0.0,
7597.000732559,,,,0.0,
7597.100732739,,,,0.0,
7597.200732938,,,,0.0,
7597.300733267,,,,0.0,
7597.4007333,,,,0.0,
7597.50073361,,,,0.0,
7597.600733809,,,,0.0,
7597.700734045,,,,0.0,
7597.800734263,,,,0.0,
7597.900734518,,,,0.0,
7598.000734717,,,,0.0,
7598.100734731,,,,0.0,
7598.20073493,,,,0.0,
7598.300735092,,,,0.0,
7598.400735402,,,,0.0,
7598.500735676,,,,0.0,
7598.600735819,,,,0.0,
7598.70073587,,,,0.0,
7598.80073594,,,,0.0,
7598.90073612,,,,0.0,
7599.000736246,,,,0.0,
7599.100736371,,,,0.0,
7599.200736403,,,,0.0,
7599.300736417,,,,0.0,
7599.400736579,,,,0.0,
7599.500736593,,,,0.0,
7599.600736626,,,,0.0,
7599.700736936,,,,0.0,
7599.800737024,,,,0.0,
7599.900737297,,,,0.0,
7600.000737441,,,,0.0,
7600.100737677,,,,0.0,
7600.200737728,,,,0.0,
7600.300737816,,,,0.0,
7600.400738052,,,,0.0,
7600.500738289,,,,0.0,
7600.600738488,,,,0.0,
7600.700738557,,,,0.0,
7600.800738905,,,,0.0,
7600.900739048,,,,0.0,
7601.000739377,,,,0.0,
7601.100739447,,,,0.0,
7601.200739646,,,,0.0,
7601.300739974,,,,0.0,
7601.400740174,,,,0.0,
7601.500740502,,,,0.0,
7601.600740553,,,,0.0,
7601.70074079,,,,0.0,
7601.800741063,,,,0.0,
7601.900741132,,,,0.0,
7602.00074148,,,,0.0,
7602.100741605,,,,0.0,
7602.200741693,,,,0.0,
7602.300741744,,,,0.0,
7602.400741999,,,,0.0,
7602.500742124,,,,0.0,
7602.600742138,,,,0.0,
7602.700742503,,,,0.0,
7602.80074274,,,,0.0,
7602.900742791,,,,0.0,
7603.000743156,,,,0.0,
7603.100743467,,,,0.0,
7603.200743814,,,,0.0,
7603.300743976,,,,0.0,
7603.400744268,,,,0.0,
7603.500744467,,,,0.0,
7603.600744537,,,,0.0,
7603.700744828,,,,0.0,
7603.800745139,,,,0.0,
7603.900745356,,,,0.0,
7604.000745463,,,,0.0,
7604.100745569,,,,0.0,
7604.200745768,,,,0.0,
7604.300745838,,,,0.0,
7604.400746148,,,,0.0,
7604.500746218,,,,0.0,
7604.600746343,,,,0.0,
7604.700746357,,,,0.0,
7604.800746667,,,,0.0,
7604.900746755,,,,0.0,
7605.000747028,,,,0.0,
7605.100747098,,,,0.0,
7605.20074726,,,,0.0,
7605.300747515,,,,0.0,
7605.400747751,,,,0.0,
7605.500748061,,,,0.0,
7605.600748075,,,,0.0,
7605.700748219,,,,0.0,
7605.800748399,,,,0.0,
7605.900748673,,,,0.0,
7606.000748779,,,,0.0,
7606.100748978,,,,0.0,
7606.200749289,,,,0.0,
7606.300749414,,,,0.0,
7606.400749557,,,,0.0,
7606.500749886,,,,0.0,
7606.600750048,,,,0.0,
7606.70075034,,,,0.0,
7606.800750557,,,,0.0,
7606.900750849,,,,0.0,
7607.000750956,,,,0.0,
7607.100751285,,,,0.0,
7607.200751576,,,,0.0,
7607.300751868,,,,0.0,
7607.400752178,,,,0.0,
7607.500752266,,,,0.0,
7607.600752503,,,,0.0,
7607.700752665,,,,0.0,
7607.800752845,,,,0.0,
7607.900752915,,,,0.0,
7608.000753114,,,,0.0,
7608.10075322,,,,0.0,
7608.200753253,,,,0.0,
7608.300753489,,,,0.0,
7608.400753522,,,,0.0,
7608.500753573,,,,0.0,
7608.600753661,,,,0.0,
7608.700753804,,,,0.0,
7608.800753855,,,,0.0,
7608.900754202,,,,0.0,
7609.000754476,,,,0.0,
7609.100754786,,,,0.0,
7609.200755059,,,,0.0,
7609.300755406,,,,0.0,
7609.40075542,,,,0.0,
7609.500755694,,,,0.0,
7609.600755948,,,,0.0,
7609.700756036,,,,0.0,
7609.800756254,,,,0.0,
7609.900756416,,,,0.0,
7610.000756763,,,,0.0,
7610.100756814,,,,0.0,
7610.200756976,,,,0.0,
7610.30075712,,,,0.0,
7610.40075743,,,,0.0,
7610.500757759,,,,0.0,
7610.600757884,,,,0.0,
7610.700758176,,,,0.0,
7610.80075819,,,,0.0,
7610.900758222,,,,0.0,
7611.000758551,,,,0.0,
7611.100758602,,,,0.0,
7611.200758709,,,,0.0,
7611.300758871,,,,0.0,
7611.400759162,,,,0.0,
7611.500759269,,,,0.0,
7611.600759431,,,,0.0,
7611.700759501,,,,0.0,
7611.800759644,,,,0.0,
7611.900759677,,,,0.0,
7612.000759839,,,,0.0,
7612.100760075,,,,0.0,
7612.200760385,,,,0.0,
7612.300760732,,,,0.0,
7612.400760969,,,,0.0,
7612.500761075,,,,0.0,
7612.600761367,,,,0.0,
7612.700761659,,,,0.0,
7612.800761876,,,,0.0,
7612.900762038,,,,0.0,
7613.000762386,,,,0.0,
7613.100762566,,,,0.0,
7613.200762691,,,,0.0,
7613.300762983,,,,0.0,
7613.400763127,,,,0.0,
7613.500763474,,,,0.0,
7613.60076371,,,,0.0,
7613.700763761,,,,0.0,
7613.800764034,,,,0.0,
7613.900764326,,,,0.0,
7614.000764581,,,,0.0,
7614.100764817,,,,0.0,
7614.200764849,,,,0.0,
7614.300764919,,,,0.0,
7614.400765266,,,,0.0,
7614.500765299,,,,0.0,
7614.600765331,,,,0.0,
7614.7007654,,,,0.0,
7614.800765563,,,,0.0,
7614.900765725,,,,0.0,
7615.00076585,,,,0.0,
7615.100766197,,,,0.0,
7615.20076647,,,,0.0,
7615.300766484,,,,0.0,
7615.400766517,,,,0.0,
7615.500766808,,,,0.0,
7615.600766841,,,,0.0,
7615.700767058,,,,0.0,
7615.800767091,,,,0.0,
7615.900767309,,,,0.0,
7616.000767397,,,,0.0,
7616.10076741,,,,0.0,
7616.200767758,,,,0.0,
7616.300767864,,,,0.0,
7616.400768212,,,,0.0,
7616.500768466,,,,0.0,
7616.600768665,,,,0.0,
7616.700768735,,,,0.0,
7616.80076886,,,,0.0,
7616.900769189,,,,0.0,
7617.000769295,,,,0.0,
7617.100769457,,,,0.0,
7617.200769805,,,,0.0,
7617.30077017,,,,0.0,
7617.400770295,,,,0.0,
7617.500770494,,,,0.0,
7617.600770823,,,,0.0,
7617.700771078,,,,0.0,
7617.800771407,,,,0.0,
7617.900771513,,,,0.0,
7618.000771564,,,,0.0,
7618.100771893,,,,0.0,
7618.20077224,,,,0.0,
7618.300772347,,,,0.0,
7618.400772657,,,,0.0,
7618.500772819,,,,0.0,
7618.600773092,,,,0.0,
7618.700773273,,,,0.0,
7618.800773287,,,,0.0,
7618.900773393,,,,0.0,
7619.000773759,,,,0.0,
7619.100773866,,,,0.0,
